x,y,h
51,110,0
51,111,0
51,112,1
51,113,0
51,114,3
51,115,6
51,116,0
51,117,4
51,118,3
51,119,2
51,120,1
51,121,0
51,122,0
51,123,14
51,124,0
51,125,1
51,126,0
51,127,85
51,128,85
51,129,0
51,130,85
51,131,85
51,132,0
51,133,85
51,134,85
52,0,0
52,1,0
52,2,2
52,3,3
52,4,0
52,5,85
52,6,85
52,7,85
52,8,85
52,9,85
52,10,85
52,11,85
52,12,85
52,13,85
52,14,85
52,15,85
52,16,85
52,17,85
52,18,85
52,19,0
52,20,85
52,21,85
52,22,85
52,23,0
52,24,0
52,25,1
52,26,2
52,27,3
52,28,0
52,29,5
52,30,0
52,31,3
52,32,3
52,33,2
52,34,1
52,35,0
52,36,0
52,37,9
52,38,10
52,39,11
52,40,9
52,41,0
52,42,3
52,43,9
52,44,9
52,45,0
52,46,2
52,47,0
52,48,0
52,49,0
52,50,85
52,51,85
52,52,85
52,53,85
52,54,85
52,55,0
52,56,0
52,57,85
52,58,0
52,59,85
52,60,85
52,61,0
52,62,85
52,63,0
52,64,0
52,65,0
52,66,85
52,67,85
52,68,85
52,69,6
52,70,0
52,71,0
52,72,0
52,73,1
52,74,6
52,75,7
52,76,0
52,77,0
52,78,15
52,79,14
52,80,13
52,81,0
52,82,15
52,83,0
52,84,18
52,85,18
52,86,0
52,87,2
52,88,0
52,89,8
52,90,9
52,91,0
52,92,10
52,93,0
52,94,0
52,95,0
52,96,0
52,97,0
52,98,0
52,99,2
52,100,0
52,101,8
52,102,11
52,103,17
52,104,16
52,105,8
52,106,7
52,107,5
52,108,2
52,109,1
52,110,0
52,111,0
52,112,0
52,113,0
52,114,8
52,115,7
52,116,5
52,117,0
52,118,3
52,119,0
52,120,0
52,121,0
52,122,14
52,123,13
52,124,0
52,125,0
52,126,0
52,127,85
52,128,85
52,129,85
52,130,85
52,131,85
52,132,85
52,133,85
52,134,85
53,0,1
53,1,0
53,2,3
53,3,4
53,4,6
53,5,85
53,6,85
53,7,85
53,8,0
53,9,85
53,10,0
53,11,0
53,12,0
53,13,85
53,14,85
53,15,85
53,16,85
53,17,0
53,18,85
53,19,0
53,20,0
53,21,0
53,22,85
53,23,85
53,24,0
53,25,3
53,26,0
53,27,7
53,28,6
53,29,3
53,30,2
53,31,0
53,32,2
53,33,0
53,34,0
53,35,0
53,36,0
53,37,0
53,38,10
53,39,11
53,40,10
53,41,0
53,42,4
53,43,0
53,44,8
53,45,0
53,46,3
53,47,3
53,48,1
53,49,0
53,50,85
53,51,85
53,52,0
53,53,85
53,54,85
53,55,85
53,56,85
53,57,85
53,58,85
53,59,0
53,60,85
53,61,85
53,62,0
53,63,0
53,64,1
53,65,2
53,66,3
53,67,85
53,68,85
53,69,0
53,70,85
53,71,85
53,72,0
53,73,0
53,74,7
53,75,0
53,76,8
53,77,10
53,78,11
53,79,12
53,80,0
53,81,14
53,82,16
53,83,17
53,84,17
53,85,0
53,86,4
53,87,3
53,88,4
53,89,6
53,90,7
53,91,9
53,92,9
53,93,8
53,94,0
53,95,0
53,96,0
53,97,0
53,98,1
53,99,0
53,100,1
53,101,0
53,102,18
53,103,18
53,104,17
53,105,15
53,106,0
53,107,6
53,108,0
53,109,0
53,110,2
53,111,0
53,112,0
53,113,15
53,114,17
53,115,18
53,116,0
53,117,4
53,118,0
53,119,1
53,120,0
53,121,15
53,122,14
53,123,12
53,124,0
53,125,0
53,126,1
53,127,10
53,128,85
53,129,85
53,130,0
53,131,85
53,132,85
53,133,85
53,134,0
54,0,0
54,1,4
54,2,0
54,3,0
54,4,5
54,5,7
54,6,85
54,7,85
54,8,85
54,9,1
54,10,0
54,11,1
54,12,2
54,13,0
54,14,85
54,15,85
54,16,85
54,17,85
54,18,85
54,19,0
54,20,1
54,21,85
54,22,85
54,23,85
54,24,85
54,25,85
54,26,85
54,27,9
54,28,8
54,29,0
54,30,1
54,31,0
54,32,0
54,33,1
54,34,1
54,35,0
54,36,0
54,37,1
54,38,3
54,39,0
54,40,11
54,41,0
54,42,5
54,43,7
54,44,7
54,45,5
54,46,4
54,47,0
54,48,4
54,49,16
54,50,85
54,51,85
54,52,85
54,53,85
54,54,0
54,55,0
54,56,85
54,57,85
54,58,85
54,59,0
54,60,85
54,61,85
54,62,85
54,63,2
54,64,2
54,65,0
54,66,0
54,67,0
54,68,85
54,69,85
54,70,85
54,71,85
54,72,85
54,73,85
54,74,85
54,75,0
54,76,9
54,77,9
54,78,0
54,79,5
54,80,5
54,81,0
54,82,15
54,83,16
54,84,6
54,85,5
54,86,4
54,87,0
54,88,0
54,89,5
54,90,0
54,91,0
54,92,8
54,93,7
54,94,0
54,95,0
54,96,1
54,97,2
54,98,1
54,99,0
54,100,1
54,101,0
54,102,19
54,103,18
54,104,16
54,105,14
54,106,0
54,107,7
54,108,7
54,109,3
54,110,4
54,111,5
54,112,14
54,113,16
54,114,19
54,115,85
54,116,85
54,117,85
54,118,0
54,119,0
54,120,15
54,121,15
54,122,0
54,123,11
54,124,9
54,125,0
54,126,9
54,127,0
54,128,0
54,129,0
54,130,85
54,131,85
54,132,85
54,133,85
54,134,1
55,0,3
55,1,4
55,2,4
55,3,0
55,4,0
55,5,0
55,6,0
55,7,85
55,8,0
55,9,0
55,10,0
55,11,3
55,12,4
55,13,0
55,14,85
55,15,85
55,16,85
55,17,85
55,18,85
55,19,85
55,20,0
55,21,85
55,22,85
55,23,85
55,24,0
55,25,85
55,26,85
55,27,85
55,28,0
55,29,9
55,30,0
55,31,0
55,32,0
55,33,0
55,34,2
55,35,2
55,36,0
55,37,2
55,38,0
55,39,85
55,40,85
55,41,0
55,42,6
55,43,7
55,44,6
55,45,0
55,46,3
55,47,0
55,48,5
55,49,15
55,50,17
55,51,85
55,52,85
55,53,85
55,54,0
55,55,85
55,56,85
55,57,85
55,58,85
55,59,85
55,60,85
55,61,85
55,62,85
55,63,0
55,64,0
55,65,1
55,66,0
55,67,1
55,68,85
55,69,85
55,70,85
55,71,85
55,72,85
55,73,85
55,74,85
55,75,85
55,76,0
55,77,0
55,78,4
55,79,4
55,80,3
55,81,0
55,82,1
55,83,0
55,84,4
55,85,0
55,86,4
55,87,0
55,88,1
55,89,0
55,90,6
55,91,0
55,92,6
55,93,0
55,94,3
55,95,0
55,96,0
55,97,1
55,98,0
55,99,0
55,100,0
55,101,20
55,102,0
55,103,0
55,104,13
55,105,12
55,106,9
55,107,8
55,108,0
55,109,8
55,110,0
55,111,13
55,112,15
55,113,0
55,114,85
55,115,85
55,116,85
55,117,85
55,118,85
55,119,15
55,120,14
55,121,13
55,122,12
55,123,10
55,124,0
55,125,8
55,126,9
55,127,9
55,128,0
55,129,12
55,130,13
55,131,85
55,132,85
55,133,10
55,134,0
56,0,2
56,1,4
56,2,3
56,3,1
56,4,0
56,5,1
56,6,0
56,7,1
56,8,85
56,9,85
56,10,0
56,11,5
56,12,6
56,13,7
56,14,85
56,15,85
56,16,85
56,17,85
56,18,85
56,19,85
56,20,0
56,21,85
56,22,0
56,23,0
56,24,85
56,25,85
56,26,85
56,27,85
56,28,85
56,29,85
56,30,85
56,31,85
56,32,8
56,33,0
56,34,3
56,35,3
56,36,0
56,37,6
56,38,85
56,39,85
56,40,85
56,41,85
56,42,0
56,43,5
56,44,0
56,45,2
56,46,0
56,47,4
56,48,0
56,49,0
56,50,14
56,51,0
56,52,85
56,53,85
56,54,0
56,55,85
56,56,85
56,57,85
56,58,0
56,59,85
56,60,85
56,61,85
56,62,85
56,63,3
56,64,2
56,65,1
56,66,0
56,67,2
56,68,0
56,69,85
56,70,0
56,71,85
56,72,85
56,73,85
56,74,0
56,75,85
56,76,85
56,77,0
56,78,3
56,79,0
56,80,2
56,81,0
56,82,0
56,83,2
56,84,3
56,85,0
56,86,3
56,87,4
56,88,0
56,89,10
56,90,9
56,91,7
56,92,5
56,93,4
56,94,3
56,95,2
56,96,0
56,97,0
56,98,0
56,99,6
56,100,21
56,101,22
56,102,21
56,103,0
56,104,11
56,105,0
56,106,9
56,107,0
56,108,9
56,109,11
56,110,12
56,111,0
56,112,16
56,113,19
56,114,85
56,115,85
56,116,85
56,117,85
56,118,85
56,119,0
56,120,0
56,121,12
56,122,11
56,123,0
56,124,6
56,125,7
56,126,0
56,127,8
56,128,10
56,129,11
56,130,12
56,131,0
56,132,9
56,133,3
56,134,1
57,0,1
57,1,0
57,2,0
57,3,2
57,4,0
57,5,0
57,6,0
57,7,0
57,8,85
57,9,85
57,10,85
57,11,11
57,12,0
57,13,8
57,14,0
57,15,85
57,16,0
57,17,85
57,18,0
57,19,85
57,20,85
57,21,85
57,22,85
57,23,85
57,24,85
57,25,85
57,26,0
57,27,85
57,28,85
57,29,0
57,30,85
57,31,85
57,32,85
57,33,7
57,34,0
57,35,4
57,36,5
57,37,6
57,38,85
57,39,85
57,40,85
57,41,85
57,42,4
57,43,3
57,44,0
57,45,1
57,46,2
57,47,3
57,48,4
57,49,5
57,50,0
57,51,13
57,52,85
57,53,85
57,54,85
57,55,85
57,56,85
57,57,85
57,58,85
57,59,85
57,60,0
57,61,85
57,62,85
57,63,0
57,64,0
57,65,2
57,66,0
57,67,3
57,68,7
57,69,85
57,70,85
57,71,0
57,72,85
57,73,0
57,74,85
57,75,85
57,76,85
57,77,85
57,78,0
57,79,2
57,80,1
57,81,0
57,82,1
57,83,0
57,84,2
57,85,2
57,86,0
57,87,5
57,88,11
57,89,10
57,90,9
57,91,8
57,92,0
57,93,0
57,94,4
57,95,0
57,96,1
57,97,0
57,98,5
57,99,6
57,100,22
57,101,23
57,102,24
57,103,0
57,104,11
57,105,10
57,106,1
57,107,0
57,108,10
57,109,11
57,110,12
57,111,17
57,112,18
57,113,0
57,114,85
57,115,85
57,116,85
57,117,85
57,118,85
57,119,85
57,120,0
57,121,4
57,122,3
57,123,0
57,124,0
57,125,5
57,126,6
57,127,7
57,128,0
57,129,10
57,130,9
57,131,8
57,132,0
57,133,0
57,134,2
58,0,1
58,1,0
58,2,1
58,3,0
58,4,3
58,5,0
58,6,0
58,7,0
58,8,0
58,9,85
58,10,85
58,11,85
58,12,10
58,13,9
58,14,0
58,15,85
58,16,85
58,17,85
58,18,85
58,19,85
58,20,0
58,21,85
58,22,85
58,23,0
58,24,0
58,25,2
58,26,0
58,27,0
58,28,2
58,29,2
58,30,0
58,31,85
58,32,85
58,33,6
58,34,0
58,35,0
58,36,5
58,37,0
58,38,0
58,39,85
58,40,85
58,41,0
58,42,3
58,43,2
58,44,0
58,45,1
58,46,0
58,47,0
58,48,6
58,49,0
58,50,11
58,51,12
58,52,0
58,53,85
58,54,85
58,55,85
58,56,85
58,57,85
58,58,0
58,59,85
58,60,85
58,61,85
58,62,0
58,63,1
58,64,1
58,65,0
58,66,4
58,67,6
58,68,0
58,69,85
58,70,85
58,71,85
58,72,85
58,73,85
58,74,85
58,75,85
58,76,85
58,77,85
58,78,2
58,79,0
58,80,0
58,81,2
58,82,0
58,83,1
58,84,0
58,85,1
58,86,0
58,87,12
58,88,13
58,89,0
58,90,0
58,91,0
58,92,7
58,93,6
58,94,5
58,95,2
58,96,1
58,97,0
58,98,4
58,99,5
58,100,0
58,101,24
58,102,25
58,103,27
58,104,28
58,105,0
58,106,2
58,107,0
58,108,10
58,109,0
58,110,0
58,111,18
58,112,19
58,113,0
58,114,85
58,115,0
58,116,85
58,117,85
58,118,85
58,119,85
58,120,85
58,121,0
58,122,2
58,123,1
58,124,2
58,125,4
58,126,0
58,127,0
58,128,6
58,129,0
58,130,7
58,131,6
58,132,0
58,133,2
58,134,1
59,0,1
59,1,2
59,2,0
59,3,4
59,4,6
59,5,5
59,6,3
59,7,2
59,8,1
59,9,0
59,10,85
59,11,0
59,12,85
59,13,0
59,14,85
59,15,85
59,16,85
59,17,85
59,18,85
59,19,0
59,20,0
59,21,2
59,22,3
59,23,2
59,24,1
59,25,0
59,26,1
59,27,0
59,28,0
59,29,1
59,30,0
59,31,85
59,32,0
59,33,0
59,34,5
59,35,4
59,36,3
59,37,2
59,38,0
59,39,0
59,40,1
59,41,0
59,42,1
59,43,0
59,44,0
59,45,0
59,46,2
59,47,5
59,48,6
59,49,7
59,50,10
59,51,11
59,52,10
59,53,1
59,54,0
59,55,12
59,56,0
59,57,85
59,58,85
59,59,85
59,60,85
59,61,85
59,62,0
59,63,1
59,64,0
59,65,0
59,66,5
59,67,7
59,68,9
59,69,85
59,70,85
59,71,85
59,72,85
59,73,85
59,74,0
59,75,85
59,76,85
59,77,0
59,78,1
59,79,1
59,80,2
59,81,3
59,82,4
59,83,0
59,84,0
59,85,0
59,86,0
59,87,14
59,88,15
59,89,14
59,90,9
59,91,8
59,92,0
59,93,8
59,94,7
59,95,0
59,96,0
59,97,2
59,98,3
59,99,1
59,100,0
59,101,0
59,102,26
59,103,29
59,104,30
59,105,29
59,106,13
59,107,0
59,108,10
59,109,9
59,110,0
59,111,8
59,112,19
59,113,85
59,114,85
59,115,85
59,116,85
59,117,0
59,118,85
59,119,0
59,120,85
59,121,85
59,122,0
59,123,0
59,124,0
59,125,3
59,126,4
59,127,5
59,128,5
59,129,4
59,130,0
59,131,5
59,132,4
59,133,3
59,134,0
60,0,0
60,1,2
60,2,0
60,3,7
60,4,7
60,5,6
60,6,4
60,7,2
60,8,0
60,9,0
60,10,0
60,11,85
60,12,85
60,13,85
60,14,85
60,15,85
60,16,0
60,17,0
60,18,5
60,19,2
60,20,1
60,21,0
60,22,0
60,23,0
60,24,1
60,25,0
60,26,0
60,27,85
60,28,85
60,29,0
60,30,0
60,31,85
60,32,85
60,33,8
60,34,6
60,35,0
60,36,2
60,37,1
60,38,0
60,39,1
60,40,0
60,41,0
60,42,1
60,43,0
60,44,1
60,45,0
60,46,3
60,47,4
60,48,5
60,49,0
60,50,8
60,51,9
60,52,0
60,53,0
60,54,0
60,55,0
60,56,11
60,57,12
60,58,85
60,59,85
60,60,85
60,61,4
60,62,3
60,63,0
60,64,0
60,65,1
60,66,0
60,67,8
60,68,10
60,69,0
60,70,85
60,71,85
60,72,0
60,73,0
60,74,4
60,75,0
60,76,0
60,77,0
60,78,0
60,79,0
60,80,0
60,81,4
60,82,5
60,83,5
60,84,6
60,85,7
60,86,15
60,87,15
60,88,0
60,89,16
60,90,15
60,91,0
60,92,9
60,93,10
60,94,9
60,95,5
60,96,0
60,97,3
60,98,0
60,99,0
60,100,0
60,101,1
60,102,0
60,103,31
60,104,31
60,105,30
60,106,13
60,107,12
60,108,10
60,109,8
60,110,7
60,111,6
60,112,0
60,113,85
60,114,85
60,115,85
60,116,0
60,117,0
60,118,1
60,119,85
60,120,85
60,121,85
60,122,58
60,123,56
60,124,54
60,125,0
60,126,0
60,127,5
60,128,0
60,129,0
60,130,3
60,131,0
60,132,4
60,133,3
60,134,0
61,0,1
61,1,0
61,2,8
61,3,8
61,4,0
61,5,5
61,6,0
61,7,0
61,8,0
61,9,1
61,10,2
61,11,0
61,12,85
61,13,85
61,14,85
61,15,85
61,16,0
61,17,4
61,18,4
61,19,0
61,20,0
61,21,0
61,22,1
61,23,0
61,24,2
61,25,0
61,26,85
61,27,85
61,28,85
61,29,85
61,30,85
61,31,85
61,32,85
61,33,9
61,34,7
61,35,0
61,36,0
61,37,0
61,38,0
61,39,1
61,40,0
61,41,1
61,42,0
61,43,2
61,44,2
61,45,2
61,46,0
61,47,0
61,48,3
61,49,0
61,50,0
61,51,2
61,52,1
61,53,0
61,54,0
61,55,10
61,56,10
61,57,0
61,58,0
61,59,0
61,60,2
61,61,0
61,62,2
61,63,3
61,64,2
61,65,0
61,66,2
61,67,0
61,68,9
61,69,11
61,70,12
61,71,7
61,72,6
61,73,4
61,74,3
61,75,2
61,76,1
61,77,0
61,78,1
61,79,0
61,80,0
61,81,6
61,82,0
61,83,6
61,84,0
61,85,17
61,86,16
61,87,0
61,88,0
61,89,18
61,90,17
61,91,0
61,92,12
61,93,11
61,94,10
61,95,0
61,96,4
61,97,3
61,98,0
61,99,0
61,100,85
61,101,85
61,102,0
61,103,32
61,104,32
61,105,0
61,106,12
61,107,11
61,108,0
61,109,0
61,110,0
61,111,4
61,112,5
61,113,6
61,114,85
61,115,85
61,116,0
61,117,0
61,118,0
61,119,85
61,120,85
61,121,85
61,122,57
61,123,56
61,124,55
61,125,53
61,126,0
61,127,1
61,128,5
61,129,4
61,130,2
61,131,0
61,132,2
61,133,2
61,134,0
62,0,0
62,1,2
62,2,7
62,3,7
62,4,6
62,5,0
62,6,0
62,7,1
62,8,2
62,9,3
62,10,0
62,11,8
62,12,14
62,13,85
62,14,85
62,15,2
62,16,0
62,17,3
62,18,3
62,19,0
62,20,1
62,21,2
62,22,0
62,23,85
62,24,85
62,25,85
62,26,0
62,27,85
62,28,85
62,29,0
62,30,85
62,31,85
62,32,10
62,33,8
62,34,0
62,35,0
62,36,1
62,37,4
62,38,4
62,39,0
62,40,2
62,41,2
62,42,0
62,43,3
62,44,0
62,45,0
62,46,2
62,47,3
62,48,2
62,49,0
62,50,0
62,51,0
62,52,3
62,53,0
62,54,8
62,55,9
62,56,9
62,57,0
62,58,0
62,59,1
62,60,0
62,61,1
62,62,0
62,63,0
62,64,3
62,65,3
62,66,2
62,67,0
62,68,0
62,69,12
62,70,0
62,71,6
62,72,5
62,73,0
62,74,3
62,75,0
62,76,0
62,77,0
62,78,85
62,79,85
62,80,85
62,81,85
62,82,85
62,83,0
62,84,85
62,85,85
62,86,85
62,87,0
62,88,20
62,89,19
62,90,18
62,91,13
62,92,12
62,93,11
62,94,0
62,95,2
62,96,3
62,97,2
62,98,0
62,99,85
62,100,85
62,101,85
62,102,85
62,103,33
62,104,0
62,105,3
62,106,0
62,107,0
62,108,1
62,109,0
62,110,0
62,111,3
62,112,0
62,113,0
62,114,0
62,115,85
62,116,85
62,117,0
62,118,85
62,119,85
62,120,85
62,121,0
62,122,0
62,123,55
62,124,54
62,125,52
62,126,0
62,127,0
62,128,6
62,129,5
62,130,1
62,131,0
62,132,1
62,133,0
62,134,1
63,0,1
63,1,0
63,2,3
63,3,6
63,4,5
63,5,4
63,6,0
63,7,2
63,8,2
63,9,0
63,10,7
63,11,8
63,12,0
63,13,13
63,14,0
63,15,0
63,16,1
63,17,2
63,18,0
63,19,0
63,20,0
63,21,22
63,22,85
63,23,85
63,24,85
63,25,85
63,26,85
63,27,8
63,28,7
63,29,6
63,30,5
63,31,0
63,32,5
63,33,4
63,34,3
63,35,0
63,36,3
63,37,5
63,38,5
63,39,3
63,40,0
63,41,3
63,42,4
63,43,4
63,44,3
63,45,1
63,46,0
63,47,2
63,48,0
63,49,1
63,50,1
63,51,4
63,52,5
63,53,6
63,54,7
63,55,8
63,56,6
63,57,5
63,58,0
63,59,1
63,60,0
63,61,1
63,62,0
63,63,1
63,64,2
63,65,3
63,66,1
63,67,0
63,68,13
63,69,13
63,70,0
63,71,0
63,72,1
63,73,0
63,74,1
63,75,2
63,76,3
63,77,85
63,78,85
63,79,85
63,80,0
63,81,85
63,82,85
63,83,85
63,84,85
63,85,85
63,86,85
63,87,85
63,88,21
63,89,20
63,90,0
63,91,0
63,92,0
63,93,2
63,94,0
63,95,1
63,96,0
63,97,1
63,98,0
63,99,85
63,100,85
63,101,0
63,102,85
63,103,85
63,104,0
63,105,2
63,106,3
63,107,0
63,108,0
63,109,1
63,110,2
63,111,3
63,112,0
63,113,0
63,114,85
63,115,85
63,116,0
63,117,85
63,118,85
63,119,85
63,120,0
63,121,50
63,122,0
63,123,50
63,124,51
63,125,11
63,126,9
63,127,7
63,128,6
63,129,0
63,130,0
63,131,0
63,132,0
63,133,1
63,134,1
64,0,1
64,1,0
64,2,0
64,3,0
64,4,0
64,5,4
64,6,3
64,7,0
64,8,1
64,9,0
64,10,6
64,11,7
64,12,9
64,13,11
64,14,12
64,15,0
64,16,0
64,17,0
64,18,1
64,19,0
64,20,21
64,21,23
64,22,85
64,23,85
64,24,85
64,25,85
64,26,0
64,27,0
64,28,0
64,29,4
64,30,3
64,31,0
64,32,0
64,33,2
64,34,0
64,35,2
64,36,0
64,37,4
64,38,0
64,39,0
64,40,6
64,41,5
64,42,0
64,43,3
64,44,2
64,45,0
64,46,0
64,47,1
64,48,0
64,49,0
64,50,0
64,51,6
64,52,7
64,53,0
64,54,0
64,55,0
64,56,0
64,57,5
64,58,4
64,59,0
64,60,2
64,61,1
64,62,0
64,63,0
64,64,0
64,65,0
64,66,0
64,67,0
64,68,14
64,69,14
64,70,1
64,71,0
64,72,0
64,73,2
64,74,0
64,75,0
64,76,85
64,77,85
64,78,85
64,79,85
64,80,85
64,81,85
64,82,85
64,83,85
64,84,85
64,85,85
64,86,85
64,87,85
64,88,21
64,89,13
64,90,12
64,91,11
64,92,3
64,93,1
64,94,0
64,95,0
64,96,2
64,97,0
64,98,0
64,99,85
64,100,0
64,101,85
64,102,85
64,103,85
64,104,1
64,105,0
64,106,4
64,107,4
64,108,0
64,109,0
64,110,2
64,111,0
64,112,4
64,113,85
64,114,0
64,115,85
64,116,85
64,117,85
64,118,0
64,119,53
64,120,52
64,121,50
64,122,49
64,123,48
64,124,0
64,125,0
64,126,10
64,127,8
64,128,4
64,129,0
64,130,1
64,131,0
64,132,0
64,133,0
64,134,0
65,0,2
65,1,3
65,2,2
65,3,1
65,4,0
65,5,4
65,6,0
65,7,2
65,8,0
65,9,0
65,10,4
65,11,5
65,12,0
65,13,10
65,14,12
65,15,13
65,16,14
65,17,15
65,18,16
65,19,0
65,20,20
65,21,22
65,22,85
65,23,85
65,24,85
65,25,85
65,26,0
65,27,1
65,28,0
65,29,0
65,30,2
65,31,2
65,32,1
65,33,0
65,34,0
65,35,1
65,36,3
65,37,0
65,38,5
65,39,6
65,40,7
65,41,7
65,42,0
65,43,0
65,44,1
65,45,0
65,46,3
65,47,2
65,48,0
65,49,1
65,50,3
65,51,8
65,52,9
65,53,0
65,54,0
65,55,0
65,56,0
65,57,3
65,58,4
65,59,0
65,60,3
65,61,0
65,62,0
65,63,1
65,64,49
65,65,48
65,66,0
65,67,15
65,68,15
65,69,0
65,70,0
65,71,0
65,72,20
65,73,21
65,74,3
65,75,0
65,76,85
65,77,85
65,78,85
65,79,0
65,80,85
65,81,0
65,82,2
65,83,0
65,84,85
65,85,85
65,86,85
65,87,0
65,88,1
65,89,0
65,90,12
65,91,11
65,92,10
65,93,0
65,94,0
65,95,3
65,96,3
65,97,0
65,98,85
65,99,85
65,100,85
65,101,85
65,102,85
65,103,0
65,104,0
65,105,0
65,106,5
65,107,6
65,108,0
65,109,0
65,110,3
65,111,0
65,112,85
65,113,85
65,114,85
65,115,85
65,116,85
65,117,0
65,118,53
65,119,52
65,120,51
65,121,0
65,122,47
65,123,46
65,124,0
65,125,11
65,126,11
65,127,0
65,128,3
65,129,2
65,130,1
65,131,0
65,132,1
65,133,0
65,134,0
66,0,2
66,1,3
66,2,4
66,3,0
66,4,5
66,5,5
66,6,3
66,7,2
66,8,0
66,9,1
66,10,2
66,11,3
66,12,2
66,13,0
66,14,0
66,15,13
66,16,0
66,17,17
66,18,18
66,19,19
66,20,0
66,21,0
66,22,0
66,23,85
66,24,85
66,25,85
66,26,5
66,27,0
66,28,1
66,29,0
66,30,1
66,31,0
66,32,0
66,33,2
66,34,0
66,35,0
66,36,6
66,37,7
66,38,6
66,39,0
66,40,0
66,41,8
66,42,9
66,43,0
66,44,0
66,45,4
66,46,4
66,47,3
66,48,0
66,49,2
66,50,0
66,51,9
66,52,10
66,53,12
66,54,13
66,55,3
66,56,2
66,57,0
66,58,0
66,59,5
66,60,34
66,61,35
66,62,0
66,63,51
66,64,50
66,65,49
66,66,47
66,67,16
66,68,0
66,69,16
66,70,17
66,71,19
66,72,22
66,73,24
66,74,25
66,75,0
66,76,85
66,77,85
66,78,85
66,79,85
66,80,11
66,81,0
66,82,1
66,83,0
66,84,0
66,85,0
66,86,4
66,87,0
66,88,0
66,89,0
66,90,3
66,91,10
66,92,9
66,93,0
66,94,5
66,95,4
66,96,0
66,97,4
66,98,85
66,99,85
66,100,85
66,101,85
66,102,85
66,103,0
66,104,1
66,105,2
66,106,7
66,107,10
66,108,12
66,109,14
66,110,16
66,111,20
66,112,85
66,113,85
66,114,85
66,115,85
66,116,85
66,117,54
66,118,18
66,119,0
66,120,19
66,121,0
66,122,45
66,123,0
66,124,0
66,125,23
66,126,24
66,127,0
66,128,3
66,129,0
66,130,1
66,131,0
66,132,1
66,133,0
66,134,0
67,0,1
67,1,0
67,2,3
67,3,5
67,4,6
67,5,0
67,6,6
67,7,0
67,8,1
67,9,0
67,10,0
67,11,0
67,12,0
67,13,1
67,14,1
67,15,2
67,16,14
67,17,19
67,18,20
67,19,0
67,20,85
67,21,85
67,22,85
67,23,85
67,24,85
67,25,6
67,26,4
67,27,2
67,28,1
67,29,0
67,30,0
67,31,0
67,32,3
67,33,4
67,34,3
67,35,5
67,36,7
67,37,7
67,38,2
67,39,0
67,40,0
67,41,9
67,42,10
67,43,11
67,44,6
67,45,5
67,46,0
67,47,4
67,48,0
67,49,3
67,50,4
67,51,0
67,52,11
67,53,13
67,54,14
67,55,15
67,56,0
67,57,1
67,58,0
67,59,33
67,60,35
67,61,36
67,62,52
67,63,53
67,64,52
67,65,0
67,66,48
67,67,46
67,68,0
67,69,18
67,70,18
67,71,0
67,72,23
67,73,26
67,74,27
67,75,28
67,76,29
67,77,85
67,78,85
67,79,0
67,80,10
67,81,10
67,82,0
67,83,0
67,84,1
67,85,4
67,86,3
67,87,0
67,88,1
67,89,2
67,90,0
67,91,0
67,92,0
67,93,8
67,94,7
67,95,6
67,96,0
67,97,85
67,98,0
67,99,85
67,100,85
67,101,0
67,102,85
67,103,85
67,104,0
67,105,0
67,106,9
67,107,11
67,108,13
67,109,15
67,110,19
67,111,20
67,112,0
67,113,85
67,114,85
67,115,85
67,116,55
67,117,0
67,118,16
67,119,17
67,120,18
67,121,44
67,122,44
67,123,0
67,124,22
67,125,24
67,126,24
67,127,23
67,128,0
67,129,2
67,130,0
67,131,0
67,132,0
67,133,0
67,134,0
68,0,0
68,1,0
68,2,2
68,3,0
68,4,4
68,5,5
68,6,5
68,7,5
68,8,0
68,9,0
68,10,0
68,11,1
68,12,0
68,13,0
68,14,0
68,15,0
68,16,3
68,17,20
68,18,21
68,19,85
68,20,85
68,21,85
68,22,85
68,23,85
68,24,0
68,25,0
68,26,3
68,27,0
68,28,0
68,29,6
68,30,6
68,31,5
68,32,4
68,33,0
68,34,4
68,35,0
68,36,6
68,37,0
68,38,0
68,39,1
68,40,0
68,41,1
68,42,10
68,43,11
68,44,12
68,45,0
68,46,0
68,47,5
68,48,6
68,49,7
68,50,0
68,51,9
68,52,10
68,53,0
68,54,15
68,55,16
68,56,16
68,57,0
68,58,29
68,59,32
68,60,34
68,61,37
68,62,52
68,63,53
68,64,52
68,65,49
68,66,48
68,67,0
68,68,45
68,69,0
68,70,19
68,71,0
68,72,0
68,73,30
68,74,29
68,75,0
68,76,0
68,77,5
68,78,4
68,79,0
68,80,4
68,81,9
68,82,9
68,83,0
68,84,6
68,85,5
68,86,0
68,87,2
68,88,0
68,89,2
68,90,3
68,91,4
68,92,7
68,93,7
68,94,0
68,95,7
68,96,85
68,97,85
68,98,85
68,99,85
68,100,85
68,101,85
68,102,85
68,103,85
68,104,0
68,105,8
68,106,8
68,107,0
68,108,12
68,109,14
68,110,18
68,111,19
68,112,18
68,113,0
68,114,16
68,115,0
68,116,15
68,117,15
68,118,1
68,119,0
68,120,0
68,121,43
68,122,43
68,123,21
68,124,0
68,125,23
68,126,24
68,127,22
68,128,10
68,129,3
68,130,0
68,131,1
68,132,3
68,133,2
68,134,0
69,0,0
69,1,1
69,2,0
69,3,1
69,4,0
69,5,3
69,6,0
69,7,4
69,8,5
69,9,6
69,10,7
69,11,4
